transaction_status,dollarsobligated,maj_fund_agency_cat,contractingofficeid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,descriptionofcontractrequirement,vendorname,vendoralternatename,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,congressionaldistrict,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,statecode,placeofperformancecity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,productorservicecode,fiscal_year,extentcompeted,reasonnotcompeted,numberofoffersreceived,solicitationprocedures,typeofsetaside,localareasetaside,numberofemployees,annualrevenue,issbacertifiedsmalldisadvantagedbusiness,educationalinstitutionflag,womenownedflag,veteranownedflag,minorityownedbusinessflag,tribalgovernmentflag,ishispanicservicinginstitution,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,last_modified_date
Active,8740,"7000: HOMELAND SECURITY, DEPARTMENT OF",ARFA8: REGION 8 : EMERGENCY PREPAREDNESS AND RESPONSE,ARFA8: REGION 8 : EMERGENCY PREPAREDNESS AND RESPONSE,,12/11/2014,12/11/2014,3/12/2015,3/12/2015,,"IGF::OT::IGF EXERCISE OPTION PERIOD 4, PERIOD OF PERFORMANCE IS 12/13/2014 TO 12/03/2015 AT THE LAGO VISTA MHP IN LOVELAND, CO RENTED TO SUPPORT DR-4145-CO HOUSING MISSION FOR SURVIVOR HOUSING.",LAGO VISTA MOBILE HOME PARK,,420 E 57TH ST OFC,,,LOVELAND,CO,805381219,UNITED STATES,CO,2,78349644,78349644,9706691565,9702030433,12/17/2013,01/21/2015,LAGO VISTA MOBILE HOME PARK,CO: COLORADO,LOVELAND,CO: COLORADO,USA: UNITED STATES,805381219,CO02,CO02,X1PZ: LEASE/RENTAL OF OTHER NON-BUILDING FACILITIES,2015,F: COMPETED UNDER SAP,,5,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,Y,3,1,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,12/15/2014
Active,7791.16,"1500: JUSTICE, DEPARTMENT OF","40606: FLORENCE, ADX","40606: FLORENCE, ADX",,12/24/2014,12/24/2014,12/31/2014,12/31/2014,,WEEKLY MILK ORDER FOR FCC FLORENCE.,"SOUTHERN FOODS GROUP, LLC",MEADOW GOLD DAIRY,1325 W OXFORD AVE,,,ENGLEWOOD,CO,801104429,UNITED STATES,CO,1,61747671,929182210,3037612210,3037891718,03/29/2002,05/08/2015,DEAN FOODS COMPANY,CO: COLORADO,ENGLEWOOD,CO: COLORADO,USA: UNITED STATES,801104429,CO01,CO01,8910: DAIRY FOODS AND EGGS,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,26000,2500,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,12/24/2014
Active,0,"8900: ENERGY, DEPARTMENT OF",00067: WESTERN-ROCKY MOUNTAIN REGION,00067: WESTERN-ROCKY MOUNTAIN REGION,,12/23/2014,12/23/2014,7/31/2015,7/31/2015,,JANITORIAL SERVICES FOR THE ROCKY MOUNTAIN REGION,GREAT WESTERN MAINTENANCE CORP.,,2550 S PARKER RD STE 104,,,AURORA,CO,800141671,UNITED STATES,CO,6,799572946,799572946,3033061461,3033067079,03/14/2006,05/10/2011,GREAT WESTERN MAINTENANCE CORPORATION,CO: COLORADO,LOVELAND,CO: COLORADO,USA: UNITED STATES,805388986,CO02,CO02,S201: HOUSEKEEPING- CUSTODIAL JANITORIAL,2015,B: NOT AVAILABLE FOR COMPETITION,OTH: AUTHORIZED BY STATUTE,1,SSS: ONLY ONE SOURCE,8AN: 8(A) SOLE SOURCE ,N,12,800000,N,N,N,N,Y,N,N,N,N,N,N,N: No,Y,N,N,12/23/2014
Active,0,6800: ENVIRONMENTAL PROTECTION AGENCY,JA000: GSA/PBS/DENVER FEDERAL CENTER SERVICE DIVISION,6825: OFFICE FOR ENFORCEMENT AND COMPLIANCE ASSURANCE (OECA),,1/27/2015,1/27/2015,2/12/2015,2/12/2015,,"IGF::OT::IGF REPLACEMENT OF ENERGEN FIRE PANEL AND RECHARGE AGENT CYLINDERS, BUILDINGS 25, DENVER FEDERAL CENTER, LAKEWOOD, COLORADO, MODIFICATION PA02 IS ISSUED TO CORRECT THE ACCOUNTING AND APPROPRIATION DATA FOR CONTRACT LINE ITEM NUMBER 0003.","ALEUT FACILITIES SUPPORT SERVICES, LLC",,5540 TECH CENTER DR,,,COLORADO SPRINGS,CO,809192331,UNITED STATES,CO,5,179288647,20256798,7192627199,7196132591,01/27/2005,06/11/2015,ALEUT CORPORATION  THE,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802250546,CO07,CO07,J099: MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,5,NP: NEGOTIATED PROPOSAL/QUOTE,8A: 8A COMPETED,N,257,25126922,Y,N,N,N,Y,N,N,N,N,N,N,X: Not Applicable,Y,X,N,1/27/2015
Active,12620.23,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00255P: 255P-NETWORK CONTRACTING OFFICE 15 PROSTHETICS,00255P: 255P-NETWORK CONTRACTING OFFICE 15 PROSTHETICS,,2/10/2015,2/10/2015,2/10/2015,2/10/2016,,SURGICAL IMPLANTS,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,3036666333,3036668518,04/09/2002,04/22/2011,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800268867,CO02,CO02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,15,65000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/18/2015
Active,3350,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00258: 258-NETWORK CONTRACT OFFICE 18,00504P: 504-AMARILLO PROSTHETICS,,2/17/2015,2/17/2015,3/11/2015,3/11/2015,,SURGICAL IMPLANTS,ALLOSOURCE,,6278 S TROY CIR,,,CENTENNIAL,CO,801116422,UNITED STATES,CO,6,946808136,946808136,7209746596,7208730212,08/29/2000,06/02/2015,ALLOSOURCE,CO: COLORADO,CENTENNIAL,CO: COLORADO,USA: UNITED STATES,801116422,CO06,CO06,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,G: NOT COMPETED UNDER SAP,OTH: AUTHORIZED BY STATUTE,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,400,60000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/18/2015
Active,6020.3,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00256: 256-NETWORK CONTRACT OFFICE 16,00598P: 598P-NORTH LITTLE ROCK PROSTHETICS,,2/17/2015,2/17/2015,2/17/2015,2/27/2015,,PENILE IMPLANT CYLINDER,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,8003661812,8007679327,04/09/2002,01/30/2016,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800268867,CO02,CO02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,G: NOT COMPETED UNDER SAP,OTH: AUTHORIZED BY STATUTE,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,20,38759668,N,N,N,N,N,N,N,N,N,N,N,N: No,X,X,N,2/18/2015
Active,40979.46,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00791: DEPT OF VETERANS AFFAIRS,00791: DEPT OF VETERANS AFFAIRS,,2/18/2015,2/18/2015,4/10/2015,4/30/2015,,NEW CUBICLES/OFFICE FURNITURE FOR DALC,"JORDY-CARTER, INC.",JORDY CARTER COMMERCIAL INTERIORS,1212 S BROADWAY STE 100,,,DENVER,CO,802101582,UNITED STATES,CO,1,867620114,867620114,3037446106,3037443647,08/05/2004,01/06/2016,JORDY-CARTER  INC.,CO: COLORADO,GOLDEN,CO: COLORADO,USA: UNITED STATES,804015621,CO07,CO07,7110: OFFICE FURNITURE,2015,F: COMPETED UNDER SAP,,2,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,18,7000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,2/18/2015
Active,6582,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00255: 255-NETWORK CONTRACT OFFICE 15,00255: 255-NETWORK CONTRACT OFFICE 15,,2/18/2015,2/18/2015,3/11/2015,3/11/2015,,USED S5 ERC TUBING CLAMP,SORIN GROUP USA INC.,,14401 W 65TH WAY,,,ARVADA,CO,800043503,UNITED STATES,CO,7,621995802,447938619,3034676221,3034676590,09/19/2001,02/06/2016,SORIN SPA,CO: COLORADO,ARVADA,CO: COLORADO,USA: UNITED STATES,800043599,CO07,CO07,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,G: NOT COMPETED UNDER SAP,SP2: SAP NON-COMPETITION,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,638,490490939,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/18/2015
Active,1316.67,"1500: JUSTICE, DEPARTMENT OF",DEADE: DIVISION-DENVER,DEADE: DIVISION-DENVER,,1/26/2015,1/26/2015,1/31/2016,1/31/2016,,IGF::OT::IGF - TOLL CHARGES FOR AGENTS AND INVESTIGATORS WHILE PERFORMING OFFICIAL DUTIES,E-470 PUBLIC HIGHWAY AUTHORITY,,22470 E 6TH PKWY STE 100,,,AURORA,CO,800180000,UNITED STATES,CO,0,964409846,964409846,3035373714,3035373472,01/05/2012,03/14/2015,E-470 PUBLIC HIGHWAY AUTHORITY,CO: COLORADO,AURORA,CO: COLORADO,USA: UNITED STATES,800182425,CO06,CO06,V999: TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER,2015,C: NOT COMPETED,UNQ: UNIQUE SOURCE ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,50,120000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/18/2015
Active,16154.4,9700: DEPT OF DEFENSE,BH200: AMERICAN EMBASSY- BELMOPAN,W568FX: 0007 SF BN  02 02 BN FWD DET,,1/5/2015,1/5/2015,1/5/2015,1/5/2015,,IGF::OT::IGF - MLO- TOWER SERVICE FOR MLO,"BCSL, INC",,2135 GLENHILL RD,,,COLORADO SPRINGS,CO,809063354,UNITED STATES,CO,5,132082897,132082897,7193024685,7194750507,10/18/2001,01/08/2016,"BCSL, INC",,,,BLZ: BELIZE,,,,B553: SPECIAL STUDIES/ANALYSIS- COMMUNICATIONS,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,11,250000,Y,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,1/21/2015
Active,7735,9700: DEPT OF DEFENSE,W912L6: W7NV USPFO ACTIVITY OK ARNG,FA6563: FA6563  138 FW LGC,,11/19/2014,11/18/2014,12/18/2014,12/18/2014,,FOD BOSS W MESHCOVER AND CARRYING CASE,"CHELSHUA CORPORATION, THE","MYSLIK, INC.",22751 SUNRISE DR,,,MORRISON,CO,804652541,UNITED STATES,CO,2,929433910,929433910,3036979692,3036979693,10/18/2001,04/14/2015,CHELSHUA CORPORATION  THE,OK: OKLAHOMA,TULSA,OK: OKLAHOMA,USA: UNITED STATES,741151015,OK01,OK01,3990: MISCELLANEOUS MATERIALS HANDLING EQUIPMENT,2015,F: COMPETED UNDER SAP,,3,SP1: SIMPLIFIED ACQUISITION,SDVOSBC: SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,N,2,3000000,N,N,N,Y,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,11/19/2014
Active,0,9700: DEPT OF DEFENSE,SP0600: DLA  ENERGY,SPE600: DLA ENERGY,,11/19/2014,11/19/2014,12/31/2016,12/31/2016,,8500332033!ALONGSIDE AIRCRAFT REFUELING,"DOSS AVIATION, INC",,3320 W CAREFREE CIRCLE,,,COLORADO SPRINGS,CO,809172805,UNITED STATES,CO,5,18339952,164549151,7195709804,7195701740,04/08/2002,01/16/2009,J.F. Lehman & Company  Inc.,WA: WASHINGTON,SILVERDALE,WA: WASHINGTON,USA: UNITED STATES,983151199,WA06,WA06,M173: OPERATION OF FUEL STORAGE BUILDINGS,2015,A: FULL AND OPEN COMPETITION,,6,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,472,35699000,N,N,N,N,N,N,N,N,N,N,N,N: No,Y,N,N,2/19/2015
Active,3245,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00259: 259-NETWORK CONTRACT OFFICE 19,00554: 554-DENVER,,2/5/2015,2/5/2015,3/31/2015,3/31/2015,,EMERGENCY REPAIR OF VAN IGF::OT::IGF,"TRANS-WEST, INC.",TRANSWEST GMC,7626 BRIGHTON RD,,,COMMERCE CITY,CO,800221529,UNITED STATES,CO,7,188569396,188569396,3033017556,3032877368,09/10/2003,02/17/2015,TRANS-WEST  INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802203808,CO01,CO01,J025: MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS,2015,C: NOT COMPETED,URG: URGENCY ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,650,280000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,2/13/2015
Active,14122.22,"1200: AGRICULTURE, DEPARTMENT OF",32SD: USDA ARS WBSC 32SD,8KAP: USDA ARS PA 8KAP,,2/13/2015,2/13/2015,4/10/2015,4/10/2015,,"NORTH/SOUTH PLATTE CONFERENCE ROOM ... THE ADDITIONAL $14,122.22 WAS APPROVED AS PRIOR YEAR FUNDS AND THAT APPROVAL IS INCLUDED IN SUPPORTING DOCUMENTS TO THIS MODIFICATION.","E2 OPTICS, LLC",,369 INVERNESS PKWY STE 375,,,ENGLEWOOD,CO,801126083,UNITED STATES,CO,4,20355235,20355235,7209757531,3033883495,08/02/2010,05/28/2015,E2 OPTICS  LLC,CO: COLORADO,FORT COLLINS,CO: COLORADO,USA: UNITED STATES,805268119,CO02,CO02,5895: MISCELLANEOUS COMMUNICATION EQUIPMENT,2015,F: COMPETED UNDER SAP,,8,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,60,8230000,Y,N,Y,N,N,N,N,Y,Y,N,N,X: Not Applicable,Y,X,N,2/13/2015
Active,7956.93,"1500: JUSTICE, DEPARTMENT OF","41702: MILAN, FCI","41702: MILAN, FCI",,11/10/2014,11/10/2014,11/30/2014,11/30/2014,,"IGF::OT::IGF COMPREHENSIVE MEDICAL SERVICES FOR FEDERAL CORRECTIONAL INSTITUTION (FCI), MILAN, MI - OCT 2014","CORRECTIONAL HEALTHCARE COMPANIES, INC.",CHC,6200 S SYRACUSE WY STE 440,,,GREENWOOD VILLAGE,CO,801114741,UNITED STATES,CO,6,802211230,802211230,7206228056,7206228099,11/11/2009,07/03/2014,CORRECTIONAL HEALTHCARE COMPANIES  INC.,MI: MICHIGAN,ANN ARBOR,MI: MICHIGAN,USA: UNITED STATES,481088643,MI07,MI07,Q201: MEDICAL- GENERAL HEALTH CARE,2015,A: FULL AND OPEN COMPETITION,,3,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,2500,128711272,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,11/10/2014
Active,-105483.33,9700: DEPT OF DEFENSE,FA8051: FA8051  772 ESS PKD,F4ATA7: AFCEC  READINESS,,11/14/2014,11/10/2014,11/28/2014,11/28/2014,,"AFCAP:  TRANS ALERT SVS, SWA",CH2M HILL / KBR GLOBAL SERVICE,,9191 SOUTH JAMAICA STREET,,,ENGLEWOOD,CO,80112,UNITED STATES,CO,6,169727927,27620574,,,,,CH2M HILL COMPANIES  LTD.,,,,AFG: AFGHANISTAN,,,,S216: HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,2015,A: FULL AND OPEN COMPETITION,,5,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,0,0,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,11/14/2014
Active,14500,"1400: INTERIOR, DEPARTMENT OF THE",00002: OFFICE OF ACQUISITION AND GRANTS - DENVER,00002: OFFICE OF ACQUISITION AND GRANTS - DENVER,,2/11/2015,2/11/2015,9/30/2015,9/30/2015,,"""IGF::OT::IGF"" MULTI-BAND PICKING OF SEIS.WAVEFORM DATA",S T W SOFTWARE INC,,17326 RIMROCK DR,,,GOLDEN,CO,804012532,UNITED STATES,CO,7,124839143,124839143,3035205840,3032738450,02/18/2098,05/27/2015,S T W SOFTWARE INC,CO: COLORADO,GOLDEN,CO: COLORADO,USA: UNITED STATES,804012532,CO07,CO07,AJ23: R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ADVANCED DEVELOPMENT),2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,185000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/11/2015
Active,6020.3,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00242: 242-NETWORK CONTRACT OFFICE 02,00242: 242-NETWORK CONTRACT OFFICE 02,,2/11/2015,2/11/2015,2/11/2015,2/25/2015,,PENILE IMPLANT,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,8003661812,8007679327,04/09/2002,01/30/2016,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800268867,CO02,CO02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,C: NOT COMPETED,URG: URGENCY ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,20,38759668,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/11/2015
Active,38924,2800: SOCIAL SECURITY ADMINISTRATION,00600: SOCIAL SECURITY ADMINISTRATION,00600: SOCIAL SECURITY ADMINISTRATION,,2/11/2015,2/11/2015,12/31/2015,12/31/2015,,IGF::CL::IGF    CLOSELY ASSOCIATED - REGIONAL MEDICAL CONTRACTOR SERVICES FOR REGION 8,STUART LERMAN,,1136 PRESERVE CIR,,,GOLDEN,CO,804017045,UNITED STATES,CO,2,138921155,138921155,3035263081,3035263081,11/07/2003,04/09/2014,STUART LERMAN,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802946000,CO01,CO01,Q526: MEDICAL- MEDICAL/PSYCHIATRIC CONSULTATION,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,46000,N,N,N,Y,N,N,N,N,N,N,N,X: Not Applicable,Y,X,N,2/11/2015
Active,59231,9700: DEPT OF DEFENSE,FA8650: FA8650  USAF AFMC AFRL/RQK,F4FBBL: AFRL RYD,,11/12/2014,11/12/2014,6/30/2015,6/30/2015,,MUD-WASP/TAPEWORM ANTENNA DEVELOPMENT,FIRST RF CORPORATION,,4865 STERLING DR STE 100,,,BOULDER,CO,803012307,UNITED STATES,CO,2,125961123,125961123,3034495211,3034495188,01/07/2003,12/30/2009,FIRST RF CORPORATION,CO: COLORADO,BOULDER,CO: COLORADO,USA: UNITED STATES,803012312,CO02,CO02,AC62: R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOP,2015,A: FULL AND OPEN COMPETITION,,7,BR: BASIC RESEARCH ,NONE: NO SET ASIDE USED.,N,57,78316024,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,N,X,N,11/12/2014
Active,-808.33,"1200: AGRICULTURE, DEPARTMENT OF",8508: MEDICINE BOW-ROUTT NATIONAL FOREST,8508: MEDICINE BOW-ROUTT NATIONAL FOREST,,1/14/2015,1/14/2015,9/30/2014,9/30/2014,,OTHER FUNCTIONS  SERVICES FOR FS CONTRACT  YA-BACKCOUNTRY WEED CONTRACT IGF::OT::IGF,"PICKERING, JOHN",WEED BUSTERS,18541 G RD,,,DELTA,CO,814162248,UNITED STATES,CO,3,144957409,144957409,9702165090,9708747331,04/06/2004,03/17/2015,PICKERING  JOHN,CO: COLORADO,DELTA,CO: COLORADO,USA: UNITED STATES,814162248,CO03,CO03,F018: NATURAL RESOURCES/CONSERVATION- OTHER FOREST/RANGE IMPROVEMENTS (NON-CONSTRUCTION),2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,75000,N,N,N,N,Y,N,N,N,N,N,N,X: Not Applicable,Y,X,N,1/15/2015
Active,3300,"3600: VETERANS AFFAIRS, DEPARTMENT OF",0636A8: 636A8-IOWA CITY HEALTH CARE SYSTEM,00618: 618-MINNEAPOLIS VA MEDICAL CENTER,,2/6/2015,2/6/2015,2/6/2015,2/5/2016,,BAHA IMPLANT,COCHLEAR AMERICAS CORPORATION,,13059 PEAKVIEW AVE,,,CENTENNIAL,CO,801116511,UNITED STATES,CO,6,130866817,750551194,3032642307,3037929025,03/22/2002,05/07/2015,COCHLEAR LIMITED,MN: MINNESOTA,MINNEAPOLIS,MN: MINNESOTA,USA: UNITED STATES,554172319,MN05,MN05,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,2390,774000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/6/2015
Active,1841371.43,2400: OFFICE OF PERSONNEL MANAGEMENT,29000: OFFICE OF PERSONNEL MANAGEMENT,29000: OFFICE OF PERSONNEL MANAGEMENT,,12/22/2014,12/22/2014,1/31/2015,1/31/2015,,HRTT WEB SYSTEMS AND SUPPORT SERVICES - AT 12445  IGF::CL::IGF,RESEARCH MANAGEMENT CONSULTANT,,651 CORPORATE CIR STE 123,,,GOLDEN,CO,804015652,UNITED STATES,CO,7,788349603,193705266,,,,,RESEARCH MANAGEMENT CONSULTANTS INC.,GA: GEORGIA,MACON,GA: GEORGIA,USA: UNITED STATES,312046317,GA02,GA02,D308: IT AND TELECOM- PROGRAMMING,2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,0,0,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,1/16/2015
Active,562.87,4700: GENERAL SERVICES ADMINISTRATION,BP000: GSA/FAS ASSISTED AND EXPANDED ACQUISITION (R08),BP000: GSA/FAS ASSISTED AND EXPANDED ACQUISITION (R08),,1/28/2015,1/28/2015,9/30/2015,12/31/2018,,IGF::OT::IGF FOR OTHER FUNCTIONS. TELECOMMUNICATION SERVICES. TELECOMMUNICATIONS SERVICES THROUGH 9/30/2015 AND INSTALLATION IS REQUIRED WITHIN FIVE DAYS OF THE AWARD DATE. TOPS ORDER.,"QWEST GOVERNMENT SERVICES, INC",CENTURYLINK QGS,1801 CALIFORNIA ST STE 740A,,,DENVER,CO,802022028,UNITED STATES,CO,1,362286288,50911668,7033638844,7033633378,07/13/2001,05/05/2015,QWEST GOVERNMENT SERVICES  INC,ND: NORTH DAKOTA,FARGO,ND: NORTH DAKOTA,USA: UNITED STATES,581024487,ND00,ND00,R499: SUPPORT- PROFESSIONAL: OTHER,2015,A: FULL AND OPEN COMPETITION,,3,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,30000,12999999488,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/2/2015
Active,0,"1400: INTERIOR, DEPARTMENT OF THE",61000: MWR MWRO MABO,61000: MWR MWRO MABO,,1/16/2015,12/10/2014,2/10/2015,6/6/2015,,"IGF::CL::IGF, HISTORIC STRUCTURAL REPORT AND CULTURAL LANDSCAPE REPORT WITH ENVIRONMENTAL ASSESSMENT, SCBL","MUNDUS BISHOP DESIGN, INC.",,2601 BLAKE ST STE 300,,,DENVER,CO,802052241,UNITED STATES,CO,1,20313511,20313511,3034775244,3034775146,11/10/2005,07/07/2015,MUNDUS BISHOP DESIGN  INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802052241,CO01,CO01,"C211: ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING",2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,3,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,8,750000,Y,N,Y,N,N,N,N,Y,N,N,N,N: No,Y,N,N,2/2/2015
Active,3085.92,9700: DEPT OF DEFENSE,FA8823: FA8823  HQ SMC SL PKL,F3LGGP: SMC GPL,,10/28/2014,10/28/2014,12/31/2016,12/31/2016,,GLOBAL POSITIONING SYSTEM IIA EXERCISE OPTION YEAR 5 AND INCREMENTALLY FUND MONTH OF JANUARY,"BOEING COMPANY, THE",BOEING,320 WOOTEN RD,,,COLORADO SPRINGS,CO,809164700,UNITED STATES,CO,5,139131408,9256819,7193382516,7196385320,10/31/2003,03/31/2011,THE BOEING COMPANY,CO: COLORADO,COLORADO SPRINGS,CO: COLORADO,USA: UNITED STATES,809164700,CO05,CO05,"C211: ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING",2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,164000,66400002048,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N,X,N,10/28/2014
